#topo1 ((O,P3),P2,P1);
#topo2 ((O,P2),P3,P1);
#topo3 ((O,P1),P3,P2);
topo1	topo2	topo3
176250	172025	42350
190073	105226	95326
117175	63750	209700
160470	150655	79500
331875	28750	30000
187375	48750	154500
326875	0	63750
154886	136113	99626
174585	164314	51726
204695	109590	76340
112682	122837	155106
228468	110014	52143
74988	239349	76288
131295	153510	105820
283875	66400	40350
193379	102866	94380
164793	108426	117406
158716	113252	118657
333075	8650	48900
283200	56200	51225
223098	87567	79960
128242	101184	161199
316300	60300	14025
301200	50250	39175
85740	254035	50850
112650	151300	126675
272125	64000	54500
218031	94918	77676
178625	162000	50000
131091	80648	178886
161115	152046	77464
318270	42940	29415
182275	121055	87295
260315	100295	30015
109826	126645	154154
164425	180250	45950
209875	142650	38100
90145	113510	186970
291875	36750	62000
243268	95766	51591
123475	132525	134625
181782	122407	86436
249117	69917	71591
131709	98852	160064
189375	91750	109500
171280	132560	86785
123250	184100	83275
104730	72055	213840
184831	103698	102096
335903	35207	19515
141095	87440	162090
263775	72525	54325
106380	117120	167125
142935	125680	122010
143550	149625	97450
213419	93378	83828
242775	60225	87625
275500	57875	57250
278125	50000	62500
54860	205023	130742
40575	273525	76525
168125	91250	131250
250807	111174	28644
189450	64300	136875
351550	23250	15825
175306	56556	158763
150362	84919	155344
226860	58155	105610
191148	73329	126148
236777	91927	61921
118495	177940	94190
110608	227059	52958
210375	79050	101200
291150	44475	55000
209805	125220	55600
190181	93866	106578
233863	82881	73881
210825	109475	70325
114391	120688	155546
331102	32113	27410
174875	83350	132400
163211	125456	101958
177500	166250	46875
201343	93018	96264
225835	90720	74070
168300	146800	75525
222679	65344	102602
169860	119880	100885
243946	58755	87924
266725	86400	37500
198075	71452	121098
176780	102080	111765
312150	55825	22650
186521	109952	94152
150658	48724	191243
224176	94158	72291
90650	222250	77725
145652	160296	84677
229165	86680	74780
281200	81675	27750
283709	21798	85118
133127	133085	124413
144421	144121	102083
170250	83650	136725
204094	137498	49033
182943	97754	109928
121050	167225	102350
203898	72008	114719
245207	79997	65421
173750	46250	170625
252150	1200	137275
260875	63250	66500
241250	20000	129375
140625	148000	102000
220625	88000	82000
204255	78880	107490
208800	87150	94675
140715	131130	118780
187550	127400	75675
132500	35850	222275
172556	48319	169750
229125	96250	65250
191034	112993	86598
140600	201525	48500
228171	50329	112125
344125	14400	32100
190225	79000	121400
119860	91110	179655
179165	113240	98220
122884	132870	134871
332500	10625	47500
127794	69519	193312
65000	187500	138125
345550	31375	13700
138803	164088	87734
176150	128225	86250
117475	90000	183150
205743	76824	108058
213425	62850	114350
201325	87150	102150
228348	84685	77592
335635	19120	35870
120576	140799	129250
159850	81175	149600
185000	80000	125625
116875	79925	193825
307875	70000	12750
217729	109368	63528
162485	173212	54928
294430	58860	37335
144920	106055	139650
182900	126050	81675
221569	92152	76904
178125	84375	128125
175000	51075	164550
240707	71357	78561
312500	28125	50000
250375	39500	100750
89275	143925	157425
108938	49923	231764
205941	103472	81212
163925	57000	169700
182338	80381	127906
300336	61450	28839
64400	115425	210800
251150	14900	124575
101700	136125	152800
134100	233500	23025
141625	45975	203025
179915	104255	106455
113740	213720	63165
303125	35000	52500
367125	18000	5500
193013	147556	50056
156250	234375	0
182470	83030	125125
190885	108650	91090
189125	98950	102550
114050	95175	181400
195365	66494	128766
105625	122250	162750
154725	101199	134701
93750	0	296875
169772	128764	92089
238350	62500	89775
173223	105626	111776
126166	131502	132957
106000	204775	79850
112125	214175	64325
170680	135086	84859
243950	123875	22800
183122	106903	100600
181225	63940	145460
199119	110327	81179
134750	255875	0
167525	96950	126150
79685	24110	286830
148750	165000	76875
208009	88608	94008
78955	126530	185140
177732	139360	73533
205775	91050	93800
148025	44200	198400
123400	110375	156850
145391	112142	133092
85000	45050	260575
214000	79225	97400
125500	108300	156825
240705	84335	65585
171928	107886	110811
313725	48400	28500
72915	139095	178615
172345	155745	62535
152308	140009	98308
187225	27000	176400
269175	16200	105250
304125	49000	37500
281363	99249	10013
106667	37829	246129
170913	105140	114572
77025	232300	81300
224376	80301	85948
189077	70374	131174
135127	175686	79812
113200	180225	97200
138325	137725	114575
247205	75065	68355
256250	75000	59375
337875	24150	28600
216900	140700	33025
107470	232432	50723
200899	112313	77413
270199	71352	49074
116693	89058	184874
308500	37500	44625
290000	71900	28725
159150	102100	129375
87125	177550	125950
216125	50000	124500
195000	92375	103250
139350	104350	146925
375875	8000	6750
147575	58675	184375
86231	137547	166847
335625	0	55000
321975	34450	34200
183645	77390	129590
307125	32125	51375
197991	92667	99967
88368	81870	220387
172401	81712	136512
215550	51050	124025
