#topo1 ((O,P3),P2,P1);
#topo2 ((O,P2),P3,P1);
#topo3 ((O,P1),P3,P2);
topo1	topo2	topo3
286809	48247	55569
63425	75325	251875
53925	88175	248525
170052	98327	122246
120875	120200	149550
111390	180880	98355
227310	42655	120660
154467	77890	158268
195431	18250	176944
235075	66050	89500
142175	135575	112875
233158	65758	91709
145109	34195	211321
125475	194950	70200
166010	106730	117885
259725	69025	61875
101590	177240	111795
155396	185167	50062
218049	67336	105240
206981	79242	104402
112252	71224	207149
165179	110073	115373
184350	61775	144500
206025	68800	115800
181254	102407	106964
141940	105090	143595
77292	218517	94816
156325	30800	203500
136482	85929	168214
159192	110901	120532
132150	116175	142300
73475	218100	99050
22500	625	367500
255250	118925	16450
174475	73650	142500
130992	107904	151729
221775	75650	93200
165455	106655	118515
153097	90714	146814
198911	72011	119703
178300	109450	102875
166800	144400	79425
79200	46800	264625
153478	122981	114166
117500	109325	163800
161150	60210	169265
67650	135175	187800
110076	126273	154276
79050	122125	189450
320625	15000	55000
90950	189775	109900
18750	30000	341875
90728	136906	162991
92350	55200	243075
104750	73500	212375
188820	73940	127865
171175	41700	177750
134375	73500	182750
121643	82947	186035
199925	104200	86500
276226	34041	80358
135879	114227	140519
123140	141805	125680
98635	94760	197230
94621	67913	228091
191375	91500	107750
111600	99400	179625
201600	118625	70400
101346	94008	195271
203526	76572	110527
132900	118875	138850
243800	32500	114325
65000	100000	225625
51552	23427	315646
68750	46125	275750
214750	48800	127075
137171	101982	151472
115093	173745	101787
112606	162298	115721
260025	18000	112600
86458	71800	232367
203032	79359	108234
109820	69058	211747
107775	182925	99925
162707	56780	171138
340602	11850	38173
93727	107499	189399
176500	65950	148175
99642	112549	178434
199625	62750	128250
98267	25690	266668
228600	68175	93850
234731	108367	47527
129825	172800	88000
113230	138615	138780
183900	131650	75075
118972	146464	125189
171436	125496	93693
259000	36000	95625
90750	63250	236625
144050	78060	168515
77800	117000	195825
74217	96696	219712
220832	77182	92611
188100	53600	148925
218600	60225	111800
68259	214919	107447
203950	47675	139000
98050	129075	163500
101725	90100	198800
129148	106724	154753
254727	81099	54799
205429	77054	108142
174525	131600	84500
152432	149273	88920
164800	118050	107775
145390	32340	212895
85000	117250	188375
188400	50400	151825
186700	112100	91825
217950	67500	105175
44692	35341	310592
54125	73125	263375
84100	92000	214525
217625	36150	136850
137825	157025	95775
221418	73641	95566
193075	93125	104425
129818	112066	148741
314775	9200	66650
147700	135050	107875
251260	89978	49387
228525	100775	61325
139763	125851	125011
104914	176776	108935
162685	123750	104190
112335	92220	186070
121158	139926	129541
133298	101493	155834
210512	60226	119887
72950	92275	225400
217575	77150	95900
105077	157674	127874
84060	133860	172705
107737	146112	136776
136860	127505	126260
179439	45017	166169
178875	108500	103250
156350	94825	139450
98125	50000	242500
96896	70521	223208
113100	152150	125375
101400	42325	246900
182325	26275	182025
142138	82979	165508
268750	26000	95875
190250	72825	127550
100260	82437	207928
135200	108850	146575
74025	50775	265825
92648	41152	256825
187206	85879	117540
192693	62691	135241
