#topo1 ((O,P3),P2,P1);
#topo2 ((O,P2),P3,P1);
#topo3 ((O,P1),P3,P2);
topo1	topo2	topo3
123057	111309	156259
98300	81725	210600
52500	76050	262075
286228	73746	30651
136800	70200	183625
121590	102840	166195
146029	72440	172156
88412	148537	153676
78395	121960	190270
90949	128307	171369
122975	134850	132800
334894	30328	25403
207625	70250	112750
185725	42800	162100
130852	69507	190266
270600	36775	83250
118900	103750	167975
141000	45625	204000
113952	87477	189196
153250	79500	157875
133405	84535	172685
130800	0	259825
69350	44300	276975
236645	59660	94320
118100	105050	167475
250700	34625	105300
71250	94800	224575
88817	22736	279072
82375	33600	274650
207025	91900	91700
148475	39350	202800
102750	125355	162520
136934	92432	161259
142600	93020	155005
30977	31454	328194
151375	117602	121648
105936	101922	182767
125075	94500	171050
94425	52500	243700
151875	135625	103125
89126	92801	208698
117700	111900	161025
188450	54075	148100
119000	176875	94750
84963	96184	209478
64100	55400	271125
36425	63525	290675
123068	106293	161264
130556	113121	146948
64350	232600	93675
69350	128725	192550
112200	26950	251475
87213	90619	212793
104280	142780	143565
148750	141625	100250
32200	60400	298025
140735	87900	161990
169950	90150	130525
80750	89000	220875
105696	112871	172058
150250	105625	134750
129144	103193	158288
63850	53175	273600
201283	109800	79542
106245	171880	112500
113050	67150	210425
108850	4300	277475
149560	105925	135140
96011	127597	167017
102200	161300	127125
72125	179350	139150
163669	87696	139260
121625	111750	157250
216906	68528	105191
130007	122446	138172
16550	45325	328750
127807	101246	161572
138750	106950	144925
155625	138125	96875
65987	34742	289896
114790	130795	145040
91150	40500	258975
234375	69625	86625
110254	105254	175117
168422	92944	129259
130142	106920	153563
156435	129810	104380
196305	110015	84305
96600	55400	238625
72650	74500	243475
132665	154926	103034
189355	69740	131530
174550	25625	190450
166145	88760	135720
206325	17325	166975
108578	102763	179284
118210	127240	145175
200526	75591	114508
97500	14400	278725
118925	111500	160200
168792	97804	124029
188275	69525	132825
111725	135150	143750
125660	53460	211505
163350	76075	151200
102925	91175	196525
130720	135558	124347
50814	39964	299847
45850	48825	295950
55935	67935	266755
204127	74704	111794
77883	71190	241552
172800	83200	134625
140050	76575	174000
75625	63750	251250
94050	77775	218800
134802	106502	149321
157467	99430	133728
23820	27195	339610
163985	90753	135887
81300	85875	223450
106360	84495	199770
132075	150650	107900
87900	182625	120100
162250	59375	169000
83625	75000	232000
114585	44235	231805
88187	180752	121686
176875	76875	136875
106350	8050	276225
146734	91888	152003
128285	94055	168285
56107	160284	174234
129962	91414	169249
129353	105478	155794
102436	169818	118371
142024	72824	175777
111650	150170	128805
63000	230525	97100
110975	108550	171100
110660	162995	116970
109810	114260	166555
100525	124800	165300
121600	129000	140025
81045	69746	239834
79525	18075	293025
158295	101095	131235
263490	39905	87230
166500	128400	95725
170625	139375	80625
158000	72325	160300
142925	123525	124175
84150	52950	253525
50650	93300	246675
166955	107505	116165
47900	61775	280950
111147	103738	175740
112750	125525	152350
99817	98122	192686
121470	80395	188760
182550	96900	111175
107050	133550	150025
196250	7500	186875
153250	115375	122000
112308	71875	206442
91564	173704	125357
75912	182506	132207
248750	82150	59725
94493	111164	184968
78807	82442	229376
43845	109495	237285
56250	211375	123000
202640	91590	96395
183900	88550	118175
189110	69916	131599
145610	139470	105545
139925	139750	110950
148970	113230	128425
172898	73207	144520
32693	185614	172318
85658	187485	117482
113902	139714	137009
113095	84430	193100
76450	61850	252325
208604	74148	107873
217775	94150	78700
101037	111273	178315
132709	89975	167941
125633	115665	149327
107000	96775	186850
187190	50265	153170
119850	197925	72850
211500	73625	105500
78850	192350	119425
93300	60000	237325
134530	137610	118485
112497	99245	178883
80925	69075	240625
68994	23966	297665
234250	36750	119625
109450	134868	146307
132646	124881	133098
140225	101225	149175
106850	73800	209975
165650	71875	153100
211423	89224	89978
49645	102620	238360
83301	191798	115526
71365	233750	85510
266015	47500	77110
51123	13248	326254
116850	80000	193775
161881	106878	121866
136595	141100	112930
105325	69550	215750
