T1,T2,T3
0.368896,0.336,0.295104
0.160896,0.328704,0.5104
0.41860096,0.11176192,0.46963712
0.617984,0.21248,0.169536
0.251264,0.519104,0.229632
0.086336,0.657664,0.256
0.449792,0.290752,0.259456
0.48726272,0.39844864,0.11428864
0.36678656,0.42458112,0.20863232
0.51157504,0.28040448,0.20802048
0.275072,0.223424,0.501504
0.20361984,0.17051136,0.6258688
0.51800576,0.46076928,0.02122496
0.5031552,0.18950656,0.30733824
0.398336,0.454784,0.14688
0.28733184,0.44128512,0.27138304
0.6592,0.3024,0.0384
0.32608,0.177536,0.496384
0.16852992,0.60109056,0.23037952
0.4620544,0.3428736,0.195072
0.52099328,0.23310336,0.24590336
0.39719936,0.17504512,0.42775552
0.62006528,0.19380224,0.18613248
0.51233024,0.3714048,0.11626496
0.78220288,0.07866624,0.13913088
0.832192,0.032256,0.135552
0.3692288,0.4383616,0.1924096
0.3818752,0.3604864,0.2576384
0.3195008,0.42673664,0.25376256
0.57984,0.30272,0.11744
0.351616,0.343488,0.304896
0.4596352,0.26474496,0.27561984
0.4533376,0.2841472,0.2625152
0.342592,0.279552,0.377856
0.3515776,0.2617728,0.3866496
0.4273152,0.327488,0.2451968
0.39424,0.2624,0.34336
0.528704,0.201216,0.27008
0.59504896,0.28388352,0.12106752
0.50336,0.28384,0.2128
0.3984,0.428032,0.173568
0.46016,0.14592,0.39392
0.37595136,0.47826176,0.14578688
0.486848,0.287936,0.225216
0.72458752,0.15341824,0.12199424
0.238208,0.711168,0.050624
0.37244928,0.21205248,0.41549824
0.59606784,0.24407808,0.15985408
0.226176,0.243904,0.52992
0.60861184,0.18379008,0.20759808
0.1657216,0.6297088,0.2045696
0.4208512,0.3551488,0.224
0.30547712,0.46357504,0.23094784
0.129088,0.15424,0.716672
0.43995392,0.44760576,0.11244032
0.28055552,0.51982336,0.19962112
0.61375744,0.15790592,0.22833664
0.56111872,0.24490496,0.19397632
0.57632,0.27136,0.15232
0.4395392,0.10609152,0.45436928
0.358144,0.253376,0.38848
0.32708864,0.18315264,0.48975872
0.3488,0.29824,0.35296
0.31986944,0.28689408,0.39323648
0.4994304,0.2969088,0.2036608
0.171584,0.673792,0.154624
0.875328,0.023552,0.10112
0.31749632,0.42932736,0.25317632
0.73024,0.17088,0.09888
0.38335232,0.3161088,0.30053888
0.472768,0.310272,0.21696
0.938304,0.034048,0.027648
0.29201664,0.27315456,0.4348288
0.24600832,0.54518784,0.20880384
0.76454144,0.05993728,0.17552128
0.3619456,0.3917056,0.2463488
0.410944,0.502272,0.086784
0.21384192,0.60347392,0.18268416
0.397824,0.218368,0.383808
0.423488,0.1104,0.466112
0.4923776,0.23133696,0.27628544
0.823104,0.09632,0.080576
0.274048,0.19328,0.532672
0.457792,0.326912,0.215296
0.38019072,0.24628992,0.37351936
0.555008,0.066368,0.378624
0.51734784,0.34464256,0.1380096
0.48573184,0.30084608,0.21342208
0.50688,0.389824,0.103296
0.432896,0.4496,0.117504
0.5072,0.174592,0.318208
0.31843072,0.5217536,0.15981568
0.289792,0.3472,0.363008
0.3837696,0.3138432,0.3023872
0.9904,0.0096,0.0
0.12622848,0.57164288,0.30212864
0.18310144,0.70586112,0.11103744
0.53115648,0.306432,0.16241152
0.573504,0.280704,0.145792
0.37613056,0.40178688,0.22208256
0.554368,0.28128,0.164352
0.5163776,0.1130112,0.3706112
0.262976,0.549248,0.187776
0.505408,0.271488,0.223104
0.63001088,0.14636544,0.22362368
0.3954176,0.2565632,0.3480192
0.522432,0.392704,0.084864
0.75808,0.19008,0.05184
