"coord. (T1, T2, T3)",n_right,n_left,D-LR,g-test,p-value(g-test),index
"[(0.12, 0.13), (0.39, 0.4), (0.47, 0.48)]",1,2,-0.333,0.340,0.560,3749
"[(0.12, 0.13), (0.4, 0.41), (0.47, 0.48)]",1,1,0.000,-0.000,1.000,3748
"[(0.12, 0.13), (0.4, 0.41), (0.46, 0.47)]",0,1,-1.000,1.386,0.239,3747
"[(0.12, 0.13), (0.41, 0.42), (0.46, 0.47)]",0,2,-1.000,2.773,0.096,3746
"[(0.12, 0.13), (0.41, 0.42), (0.45, 0.46)]",0,1,-1.000,1.386,0.239,3745
"[(0.12, 0.13), (0.42, 0.43), (0.45, 0.46)]",0,0,,,,3744
"[(0.12, 0.13), (0.42, 0.43), (0.44, 0.45)]",0,2,-1.000,2.773,0.096,3743
"[(0.12, 0.13), (0.43, 0.44), (0.44, 0.45)]",1,5,-0.667,2.911,0.088,3742
"[(0.13, 0.14), (0.0, 0.01), (0.86, 0.87)]",0,0,,,,3741
"[(0.13, 0.14), (0.0, 0.01), (0.85, 0.86)]",0,0,,,,3740
"[(0.13, 0.14), (0.01, 0.02), (0.85, 0.86)]",0,0,,,,3739
"[(0.13, 0.14), (0.01, 0.02), (0.84, 0.85)]",1,0,1.000,1.386,0.239,3738
"[(0.13, 0.14), (0.02, 0.03), (0.84, 0.85)]",0,0,,,,3737
"[(0.13, 0.14), (0.02, 0.03), (0.83, 0.84)]",1,1,0.000,-0.000,1.000,3736
"[(0.13, 0.14), (0.03, 0.04), (0.83, 0.84)]",0,0,,,,3735
"[(0.13, 0.14), (0.03, 0.04), (0.82, 0.83)]",0,0,,,,3734
"[(0.13, 0.14), (0.04, 0.05), (0.82, 0.83)]",0,0,,,,3733
"[(0.13, 0.14), (0.04, 0.05), (0.81, 0.82)]",0,2,-1.000,2.773,0.096,3732
"[(0.13, 0.14), (0.05, 0.06), (0.81, 0.82)]",0,0,,,,3731
"[(0.13, 0.14), (0.05, 0.06), (0.8, 0.81)]",0,1,-1.000,1.386,0.239,3730
"[(0.13, 0.14), (0.06, 0.07), (0.8, 0.81)]",0,1,-1.000,1.386,0.239,3729
"[(0.13, 0.14), (0.06, 0.07), (0.79, 0.8)]",0,0,,,,3728
"[(0.13, 0.14), (0.07, 0.08), (0.79, 0.8)]",0,0,,,,3727
"[(0.13, 0.14), (0.07, 0.08), (0.78, 0.79)]",2,0,1.000,2.773,0.096,3726
"[(0.13, 0.14), (0.08, 0.09), (0.78, 0.79)]",1,0,1.000,1.386,0.239,3725
"[(0.13, 0.14), (0.08, 0.09), (0.77, 0.78)]",0,0,,,,3724
"[(0.13, 0.14), (0.09, 0.1), (0.77, 0.78)]",0,0,,,,3723
"[(0.13, 0.14), (0.09, 0.1), (0.76, 0.77)]",1,0,1.000,1.386,0.239,3722
"[(0.13, 0.14), (0.1, 0.11), (0.76, 0.77)]",0,1,-1.000,1.386,0.239,3721
"[(0.13, 0.14), (0.1, 0.11), (0.75, 0.76)]",0,1,-1.000,1.386,0.239,3720
"[(0.13, 0.14), (0.11, 0.12), (0.75, 0.76)]",1,0,1.000,1.386,0.239,3719
"[(0.13, 0.14), (0.11, 0.12), (0.74, 0.75)]",0,0,,,,3718
"[(0.13, 0.14), (0.12, 0.13), (0.74, 0.75)]",0,0,,,,3717
"[(0.13, 0.14), (0.12, 0.13), (0.73, 0.74)]",1,0,1.000,1.386,0.239,3716
"[(0.13, 0.14), (0.13, 0.14), (0.73, 0.74)]",1,0,1.000,1.386,0.239,3715
"[(0.13, 0.14), (0.13, 0.14), (0.72, 0.73)]",0,0,,,,3714
"[(0.13, 0.14), (0.14, 0.15), (0.72, 0.73)]",2,0,1.000,2.773,0.096,3713
"[(0.13, 0.14), (0.14, 0.15), (0.71, 0.72)]",1,0,1.000,1.386,0.239,3712
"[(0.13, 0.14), (0.15, 0.16), (0.71, 0.72)]",1,2,-0.333,0.340,0.560,3711
"[(0.13, 0.14), (0.15, 0.16), (0.7, 0.71)]",0,2,-1.000,2.773,0.096,3710
"[(0.13, 0.14), (0.16, 0.17), (0.7, 0.71)]",0,0,,,,3709
"[(0.13, 0.14), (0.16, 0.17), (0.69, 0.7)]",0,0,,,,3708
"[(0.13, 0.14), (0.17, 0.18), (0.69, 0.7)]",0,1,-1.000,1.386,0.239,3707
"[(0.13, 0.14), (0.17, 0.18), (0.68, 0.69)]",0,1,-1.000,1.386,0.239,3706
"[(0.13, 0.14), (0.18, 0.19), (0.68, 0.69)]",0,0,,,,3705
"[(0.13, 0.14), (0.18, 0.19), (0.67, 0.68)]",0,0,,,,3704
"[(0.13, 0.14), (0.19, 0.2), (0.67, 0.68)]",1,3,-0.500,1.046,0.306,3703
"[(0.13, 0.14), (0.19, 0.2), (0.66, 0.67)]",0,0,,,,3702
"[(0.13, 0.14), (0.2, 0.21), (0.66, 0.67)]",0,0,,,,3701
"[(0.13, 0.14), (0.2, 0.21), (0.65, 0.66)]",0,0,,,,3700
"[(0.13, 0.14), (0.21, 0.22), (0.65, 0.66)]",0,1,-1.000,1.386,0.239,3699
"[(0.13, 0.14), (0.21, 0.22), (0.64, 0.65)]",0,1,-1.000,1.386,0.239,3698
"[(0.13, 0.14), (0.22, 0.23), (0.64, 0.65)]",1,1,0.000,-0.000,1.000,3697
"[(0.13, 0.14), (0.22, 0.23), (0.63, 0.64)]",0,1,-1.000,1.386,0.239,3696
"[(0.13, 0.14), (0.23, 0.24), (0.63, 0.64)]",0,1,-1.000,1.386,0.239,3695
"[(0.13, 0.14), (0.23, 0.24), (0.62, 0.63)]",0,0,,,,3694
"[(0.13, 0.14), (0.24, 0.25), (0.62, 0.63)]",1,0,1.000,1.386,0.239,3693
"[(0.13, 0.14), (0.24, 0.25), (0.61, 0.62)]",0,1,-1.000,1.386,0.239,3692
"[(0.13, 0.14), (0.25, 0.26), (0.61, 0.62)]",0,0,,,,3691
"[(0.13, 0.14), (0.25, 0.26), (0.6, 0.61)]",1,0,1.000,1.386,0.239,3690
"[(0.13, 0.14), (0.26, 0.27), (0.6, 0.61)]",2,1,0.333,0.340,0.560,3689
"[(0.13, 0.14), (0.26, 0.27), (0.59, 0.6)]",1,1,0.000,-0.000,1.000,3688
"[(0.13, 0.14), (0.27, 0.28), (0.59, 0.6)]",0,0,,,,3687
"[(0.13, 0.14), (0.27, 0.28), (0.58, 0.59)]",1,1,0.000,-0.000,1.000,3686
"[(0.13, 0.14), (0.28, 0.29), (0.58, 0.59)]",1,1,0.000,-0.000,1.000,3685
"[(0.13, 0.14), (0.28, 0.29), (0.57, 0.58)]",1,1,0.000,-0.000,1.000,3684
"[(0.13, 0.14), (0.29, 0.3), (0.57, 0.58)]",1,0,1.000,1.386,0.239,3683
"[(0.13, 0.14), (0.29, 0.3), (0.56, 0.57)]",0,1,-1.000,1.386,0.239,3682
"[(0.13, 0.14), (0.3, 0.31), (0.56, 0.57)]",0,0,,,,3681
"[(0.13, 0.14), (0.3, 0.31), (0.55, 0.56)]",1,0,1.000,1.386,0.239,3680
"[(0.13, 0.14), (0.31, 0.32), (0.55, 0.56)]",1,0,1.000,1.386,0.239,3679
"[(0.13, 0.14), (0.31, 0.32), (0.54, 0.55)]",3,0,1.000,4.159,0.041,3678
"[(0.13, 0.14), (0.32, 0.33), (0.54, 0.55)]",0,1,-1.000,1.386,0.239,3677
"[(0.13, 0.14), (0.32, 0.33), (0.53, 0.54)]",0,1,-1.000,1.386,0.239,3676
"[(0.13, 0.14), (0.33, 0.34), (0.53, 0.54)]",1,3,-0.500,1.046,0.306,3675
"[(0.13, 0.14), (0.33, 0.34), (0.52, 0.53)]",0,2,-1.000,2.773,0.096,3674
"[(0.13, 0.14), (0.34, 0.35), (0.52, 0.53)]",1,1,0.000,-0.000,1.000,3673
"[(0.13, 0.14), (0.34, 0.35), (0.51, 0.52)]",0,0,,,,3672
"[(0.13, 0.14), (0.35, 0.36), (0.51, 0.52)]",1,1,0.000,-0.000,1.000,3671
"[(0.13, 0.14), (0.35, 0.36), (0.5, 0.51)]",0,0,,,,3670
"[(0.13, 0.14), (0.36, 0.37), (0.5, 0.51)]",0,0,,,,3669
"[(0.13, 0.14), (0.36, 0.37), (0.49, 0.5)]",0,0,,,,3668
"[(0.13, 0.14), (0.37, 0.38), (0.49, 0.5)]",0,0,,,,3667
"[(0.13, 0.14), (0.37, 0.38), (0.48, 0.49)]",0,1,-1.000,1.386,0.239,3666
"[(0.13, 0.14), (0.38, 0.39), (0.48, 0.49)]",0,1,-1.000,1.386,0.239,3665
"[(0.13, 0.14), (0.38, 0.39), (0.47, 0.48)]",0,0,,,,3664
"[(0.13, 0.14), (0.39, 0.4), (0.47, 0.48)]",0,0,,,,3663
"[(0.13, 0.14), (0.39, 0.4), (0.46, 0.47)]",0,1,-1.000,1.386,0.239,3662
"[(0.13, 0.14), (0.4, 0.41), (0.46, 0.47)]",2,1,0.333,0.340,0.560,3661
"[(0.13, 0.14), (0.4, 0.41), (0.45, 0.46)]",1,0,1.000,1.386,0.239,3660
"[(0.13, 0.14), (0.41, 0.42), (0.45, 0.46)]",0,1,-1.000,1.386,0.239,3659
"[(0.13, 0.14), (0.41, 0.42), (0.44, 0.45)]",0,3,-1.000,4.159,0.041,3658
"[(0.13, 0.14), (0.42, 0.43), (0.44, 0.45)]",1,0,1.000,1.386,0.239,3657
"[(0.13, 0.14), (0.42, 0.43), (0.43, 0.44)]",0,0,,,,3656
"[(0.14, 0.15), (0.0, 0.01), (0.85, 0.86)]",1,0,1.000,1.386,0.239,3655
"[(0.14, 0.15), (0.0, 0.01), (0.84, 0.85)]",0,2,-1.000,2.773,0.096,3654
"[(0.14, 0.15), (0.01, 0.02), (0.84, 0.85)]",0,2,-1.000,2.773,0.096,3653
"[(0.14, 0.15), (0.01, 0.02), (0.83, 0.84)]",0,0,,,,3652
"[(0.14, 0.15), (0.02, 0.03), (0.83, 0.84)]",1,0,1.000,1.386,0.239,3651
"[(0.14, 0.15), (0.02, 0.03), (0.82, 0.83)]",1,0,1.000,1.386,0.239,3650
"[(0.14, 0.15), (0.03, 0.04), (0.82, 0.83)]",0,0,,,,3649
"[(0.14, 0.15), (0.03, 0.04), (0.81, 0.82)]",2,0,1.000,2.773,0.096,3648
"[(0.14, 0.15), (0.04, 0.05), (0.81, 0.82)]",0,1,-1.000,1.386,0.239,3647
"[(0.14, 0.15), (0.04, 0.05), (0.8, 0.81)]",0,2,-1.000,2.773,0.096,3646
"[(0.14, 0.15), (0.05, 0.06), (0.8, 0.81)]",0,0,,,,3645
"[(0.14, 0.15), (0.05, 0.06), (0.79, 0.8)]",0,2,-1.000,2.773,0.096,3644
"[(0.14, 0.15), (0.06, 0.07), (0.79, 0.8)]",0,0,,,,3643
"[(0.14, 0.15), (0.06, 0.07), (0.78, 0.79)]",1,2,-0.333,0.340,0.560,3642
"[(0.14, 0.15), (0.07, 0.08), (0.78, 0.79)]",1,0,1.000,1.386,0.239,3641
"[(0.14, 0.15), (0.07, 0.08), (0.77, 0.78)]",3,2,0.200,0.201,0.654,3640
"[(0.14, 0.15), (0.08, 0.09), (0.77, 0.78)]",1,2,-0.333,0.340,0.560,3639
"[(0.14, 0.15), (0.08, 0.09), (0.76, 0.77)]",0,3,-1.000,4.159,0.041,3638
"[(0.14, 0.15), (0.09, 0.1), (0.76, 0.77)]",1,1,0.000,-0.000,1.000,3637
"[(0.14, 0.15), (0.09, 0.1), (0.75, 0.76)]",3,1,0.500,1.046,0.306,3636
"[(0.14, 0.15), (0.1, 0.11), (0.75, 0.76)]",1,0,1.000,1.386,0.239,3635
"[(0.14, 0.15), (0.1, 0.11), (0.74, 0.75)]",1,2,-0.333,0.340,0.560,3634
"[(0.14, 0.15), (0.11, 0.12), (0.74, 0.75)]",0,1,-1.000,1.386,0.239,3633
"[(0.14, 0.15), (0.11, 0.12), (0.73, 0.74)]",0,1,-1.000,1.386,0.239,3632
"[(0.14, 0.15), (0.12, 0.13), (0.73, 0.74)]",0,0,,,,3631
"[(0.14, 0.15), (0.12, 0.13), (0.72, 0.73)]",1,0,1.000,1.386,0.239,3630
"[(0.14, 0.15), (0.13, 0.14), (0.72, 0.73)]",0,1,-1.000,1.386,0.239,3629
"[(0.14, 0.15), (0.13, 0.14), (0.71, 0.72)]",2,0,1.000,2.773,0.096,3628
"[(0.14, 0.15), (0.14, 0.15), (0.71, 0.72)]",0,2,-1.000,2.773,0.096,3627
"[(0.14, 0.15), (0.14, 0.15), (0.7, 0.71)]",3,1,0.500,1.046,0.306,3626
"[(0.14, 0.15), (0.15, 0.16), (0.7, 0.71)]",1,0,1.000,1.386,0.239,3625
"[(0.14, 0.15), (0.15, 0.16), (0.69, 0.7)]",0,2,-1.000,2.773,0.096,3624
"[(0.14, 0.15), (0.16, 0.17), (0.69, 0.7)]",1,0,1.000,1.386,0.239,3623
"[(0.14, 0.15), (0.16, 0.17), (0.68, 0.69)]",0,1,-1.000,1.386,0.239,3622
"[(0.14, 0.15), (0.17, 0.18), (0.68, 0.69)]",1,2,-0.333,0.340,0.560,3621
"[(0.14, 0.15), (0.17, 0.18), (0.67, 0.68)]",1,2,-0.333,0.340,0.560,3620
"[(0.14, 0.15), (0.18, 0.19), (0.67, 0.68)]",0,0,,,,3619
"[(0.14, 0.15), (0.18, 0.19), (0.66, 0.67)]",0,1,-1.000,1.386,0.239,3618
"[(0.14, 0.15), (0.19, 0.2), (0.66, 0.67)]",0,1,-1.000,1.386,0.239,3617
"[(0.14, 0.15), (0.19, 0.2), (0.65, 0.66)]",0,2,-1.000,2.773,0.096,3616
"[(0.14, 0.15), (0.2, 0.21), (0.65, 0.66)]",1,1,0.000,-0.000,1.000,3615
"[(0.14, 0.15), (0.2, 0.21), (0.64, 0.65)]",2,0,1.000,2.773,0.096,3614
"[(0.14, 0.15), (0.21, 0.22), (0.64, 0.65)]",1,0,1.000,1.386,0.239,3613
"[(0.14, 0.15), (0.21, 0.22), (0.63, 0.64)]",0,0,,,,3612
"[(0.14, 0.15), (0.22, 0.23), (0.63, 0.64)]",1,0,1.000,1.386,0.239,3611
"[(0.14, 0.15), (0.22, 0.23), (0.62, 0.63)]",1,0,1.000,1.386,0.239,3610
"[(0.14, 0.15), (0.23, 0.24), (0.62, 0.63)]",1,0,1.000,1.386,0.239,3609
"[(0.14, 0.15), (0.23, 0.24), (0.61, 0.62)]",0,0,,,,3608
"[(0.14, 0.15), (0.24, 0.25), (0.61, 0.62)]",2,0,1.000,2.773,0.096,3607
"[(0.14, 0.15), (0.24, 0.25), (0.6, 0.61)]",2,2,0.000,-0.000,1.000,3606
"[(0.14, 0.15), (0.25, 0.26), (0.6, 0.61)]",1,0,1.000,1.386,0.239,3605
"[(0.14, 0.15), (0.25, 0.26), (0.59, 0.6)]",0,2,-1.000,2.773,0.096,3604
"[(0.14, 0.15), (0.26, 0.27), (0.59, 0.6)]",0,0,,,,3603
"[(0.14, 0.15), (0.26, 0.27), (0.58, 0.59)]",0,0,,,,3602
"[(0.14, 0.15), (0.27, 0.28), (0.58, 0.59)]",0,0,,,,3601
"[(0.14, 0.15), (0.27, 0.28), (0.57, 0.58)]",1,1,0.000,-0.000,1.000,3600
"[(0.14, 0.15), (0.28, 0.29), (0.57, 0.58)]",3,1,0.500,1.046,0.306,3599
"[(0.14, 0.15), (0.28, 0.29), (0.56, 0.57)]",1,0,1.000,1.386,0.239,3598
"[(0.14, 0.15), (0.29, 0.3), (0.56, 0.57)]",0,2,-1.000,2.773,0.096,3597
"[(0.14, 0.15), (0.29, 0.3), (0.55, 0.56)]",0,0,,,,3596
"[(0.14, 0.15), (0.3, 0.31), (0.55, 0.56)]",1,0,1.000,1.386,0.239,3595
"[(0.14, 0.15), (0.3, 0.31), (0.54, 0.55)]",0,0,,,,3594
"[(0.14, 0.15), (0.31, 0.32), (0.54, 0.55)]",0,0,,,,3593
"[(0.14, 0.15), (0.31, 0.32), (0.53, 0.54)]",0,2,-1.000,2.773,0.096,3592
"[(0.14, 0.15), (0.32, 0.33), (0.53, 0.54)]",1,0,1.000,1.386,0.239,3591
"[(0.14, 0.15), (0.32, 0.33), (0.52, 0.53)]",0,0,,,,3590
"[(0.14, 0.15), (0.33, 0.34), (0.52, 0.53)]",0,1,-1.000,1.386,0.239,3589
"[(0.14, 0.15), (0.33, 0.34), (0.51, 0.52)]",1,1,0.000,-0.000,1.000,3588
"[(0.14, 0.15), (0.34, 0.35), (0.51, 0.52)]",1,0,1.000,1.386,0.239,3587
"[(0.14, 0.15), (0.34, 0.35), (0.5, 0.51)]",1,0,1.000,1.386,0.239,3586
"[(0.14, 0.15), (0.35, 0.36), (0.5, 0.51)]",1,3,-0.500,1.046,0.306,3585
"[(0.14, 0.15), (0.35, 0.36), (0.49, 0.5)]",3,0,1.000,4.159,0.041,3584
"[(0.14, 0.15), (0.36, 0.37), (0.49, 0.5)]",3,2,0.200,0.201,0.654,3583
"[(0.14, 0.15), (0.36, 0.37), (0.48, 0.49)]",1,2,-0.333,0.340,0.560,3582
"[(0.14, 0.15), (0.37, 0.38), (0.48, 0.49)]",1,1,0.000,-0.000,1.000,3581
"[(0.14, 0.15), (0.37, 0.38), (0.47, 0.48)]",0,1,-1.000,1.386,0.239,3580
"[(0.14, 0.15), (0.38, 0.39), (0.47, 0.48)]",2,0,1.000,2.773,0.096,3579
"[(0.14, 0.15), (0.38, 0.39), (0.46, 0.47)]",2,0,1.000,2.773,0.096,3578
"[(0.14, 0.15), (0.39, 0.4), (0.46, 0.47)]",1,0,1.000,1.386,0.239,3577
"[(0.14, 0.15), (0.39, 0.4), (0.45, 0.46)]",0,0,,,,3576
"[(0.14, 0.15), (0.4, 0.41), (0.45, 0.46)]",0,0,,,,3575
"[(0.14, 0.15), (0.4, 0.41), (0.44, 0.45)]",1,1,0.000,-0.000,1.000,3574
"[(0.14, 0.15), (0.41, 0.42), (0.44, 0.45)]",0,0,,,,3573
"[(0.14, 0.15), (0.41, 0.42), (0.43, 0.44)]",1,2,-0.333,0.340,0.560,3572
"[(0.14, 0.15), (0.42, 0.43), (0.43, 0.44)]",0,1,-1.000,1.386,0.239,3571
"[(0.15, 0.16), (0.0, 0.01), (0.84, 0.85)]",2,1,0.333,0.340,0.560,3570
"[(0.15, 0.16), (0.0, 0.01), (0.83, 0.84)]",2,4,-0.333,0.680,0.410,3569
"[(0.15, 0.16), (0.01, 0.02), (0.83, 0.84)]",0,0,,,,3568
"[(0.15, 0.16), (0.01, 0.02), (0.82, 0.83)]",0,0,,,,3567
"[(0.15, 0.16), (0.02, 0.03), (0.82, 0.83)]",0,0,,,,3566
"[(0.15, 0.16), (0.02, 0.03), (0.81, 0.82)]",0,0,,,,3565
"[(0.15, 0.16), (0.03, 0.04), (0.81, 0.82)]",0,2,-1.000,2.773,0.096,3564
"[(0.15, 0.16), (0.03, 0.04), (0.8, 0.81)]",0,1,-1.000,1.386,0.239,3563
"[(0.15, 0.16), (0.04, 0.05), (0.8, 0.81)]",1,0,1.000,1.386,0.239,3562
"[(0.15, 0.16), (0.04, 0.05), (0.79, 0.8)]",2,1,0.333,0.340,0.560,3561
"[(0.15, 0.16), (0.05, 0.06), (0.79, 0.8)]",1,0,1.000,1.386,0.239,3560
"[(0.15, 0.16), (0.05, 0.06), (0.78, 0.79)]",2,0,1.000,2.773,0.096,3559
"[(0.15, 0.16), (0.06, 0.07), (0.78, 0.79)]",2,0,1.000,2.773,0.096,3558
"[(0.15, 0.16), (0.06, 0.07), (0.77, 0.78)]",0,0,,,,3557
"[(0.15, 0.16), (0.07, 0.08), (0.77, 0.78)]",0,2,-1.000,2.773,0.096,3556
"[(0.15, 0.16), (0.07, 0.08), (0.76, 0.77)]",0,1,-1.000,1.386,0.239,3555
"[(0.15, 0.16), (0.08, 0.09), (0.76, 0.77)]",1,0,1.000,1.386,0.239,3554
"[(0.15, 0.16), (0.08, 0.09), (0.75, 0.76)]",1,1,0.000,-0.000,1.000,3553
"[(0.15, 0.16), (0.09, 0.1), (0.75, 0.76)]",1,1,0.000,-0.000,1.000,3552
"[(0.15, 0.16), (0.09, 0.1), (0.74, 0.75)]",2,1,0.333,0.340,0.560,3551
"[(0.15, 0.16), (0.1, 0.11), (0.74, 0.75)]",1,1,0.000,-0.000,1.000,3550
"[(0.15, 0.16), (0.1, 0.11), (0.73, 0.74)]",0,0,,,,3549
"[(0.15, 0.16), (0.11, 0.12), (0.73, 0.74)]",2,0,1.000,2.773,0.096,3548
"[(0.15, 0.16), (0.11, 0.12), (0.72, 0.73)]",2,3,-0.200,0.201,0.654,3547
"[(0.15, 0.16), (0.12, 0.13), (0.72, 0.73)]",1,3,-0.500,1.046,0.306,3546
"[(0.15, 0.16), (0.12, 0.13), (0.71, 0.72)]",0,2,-1.000,2.773,0.096,3545
"[(0.15, 0.16), (0.13, 0.14), (0.71, 0.72)]",2,1,0.333,0.340,0.560,3544
"[(0.15, 0.16), (0.13, 0.14), (0.7, 0.71)]",2,2,0.000,-0.000,1.000,3543
"[(0.15, 0.16), (0.14, 0.15), (0.7, 0.71)]",2,3,-0.200,0.201,0.654,3542
"[(0.15, 0.16), (0.14, 0.15), (0.69, 0.7)]",2,0,1.000,2.773,0.096,3541
"[(0.15, 0.16), (0.15, 0.16), (0.69, 0.7)]",1,1,0.000,-0.000,1.000,3540
"[(0.15, 0.16), (0.15, 0.16), (0.68, 0.69)]",1,0,1.000,1.386,0.239,3539
"[(0.15, 0.16), (0.16, 0.17), (0.68, 0.69)]",0,0,,,,3538
"[(0.15, 0.16), (0.16, 0.17), (0.67, 0.68)]",3,1,0.500,1.046,0.306,3537
"[(0.15, 0.16), (0.17, 0.18), (0.67, 0.68)]",1,1,0.000,-0.000,1.000,3536
"[(0.15, 0.16), (0.17, 0.18), (0.66, 0.67)]",0,1,-1.000,1.386,0.239,3535
"[(0.15, 0.16), (0.18, 0.19), (0.66, 0.67)]",3,1,0.500,1.046,0.306,3534
"[(0.15, 0.16), (0.18, 0.19), (0.65, 0.66)]",0,2,-1.000,2.773,0.096,3533
"[(0.15, 0.16), (0.19, 0.2), (0.65, 0.66)]",0,1,-1.000,1.386,0.239,3532
"[(0.15, 0.16), (0.19, 0.2), (0.64, 0.65)]",0,0,,,,3531
"[(0.15, 0.16), (0.2, 0.21), (0.64, 0.65)]",0,1,-1.000,1.386,0.239,3530
"[(0.15, 0.16), (0.2, 0.21), (0.63, 0.64)]",0,1,-1.000,1.386,0.239,3529
"[(0.15, 0.16), (0.21, 0.22), (0.63, 0.64)]",1,1,0.000,-0.000,1.000,3528
"[(0.15, 0.16), (0.21, 0.22), (0.62, 0.63)]",0,2,-1.000,2.773,0.096,3527
"[(0.15, 0.16), (0.22, 0.23), (0.62, 0.63)]",0,1,-1.000,1.386,0.239,3526
"[(0.15, 0.16), (0.22, 0.23), (0.61, 0.62)]",0,0,,,,3525
"[(0.15, 0.16), (0.23, 0.24), (0.61, 0.62)]",0,0,,,,3524
"[(0.15, 0.16), (0.23, 0.24), (0.6, 0.61)]",0,1,-1.000,1.386,0.239,3523
"[(0.15, 0.16), (0.24, 0.25), (0.6, 0.61)]",2,2,0.000,-0.000,1.000,3522
"[(0.15, 0.16), (0.24, 0.25), (0.59, 0.6)]",2,0,1.000,2.773,0.096,3521
"[(0.15, 0.16), (0.25, 0.26), (0.59, 0.6)]",0,1,-1.000,1.386,0.239,3520
"[(0.15, 0.16), (0.25, 0.26), (0.58, 0.59)]",2,1,0.333,0.340,0.560,3519
"[(0.15, 0.16), (0.26, 0.27), (0.58, 0.59)]",1,0,1.000,1.386,0.239,3518
"[(0.15, 0.16), (0.26, 0.27), (0.57, 0.58)]",4,0,1.000,5.545,0.019,3517
"[(0.15, 0.16), (0.27, 0.28), (0.57, 0.58)]",0,0,,,,3516
"[(0.15, 0.16), (0.27, 0.28), (0.56, 0.57)]",0,2,-1.000,2.773,0.096,3515
"[(0.15, 0.16), (0.28, 0.29), (0.56, 0.57)]",0,1,-1.000,1.386,0.239,3514
"[(0.15, 0.16), (0.28, 0.29), (0.55, 0.56)]",0,0,,,,3513
"[(0.15, 0.16), (0.29, 0.3), (0.55, 0.56)]",0,2,-1.000,2.773,0.096,3512
"[(0.15, 0.16), (0.29, 0.3), (0.54, 0.55)]",0,2,-1.000,2.773,0.096,3511
"[(0.15, 0.16), (0.3, 0.31), (0.54, 0.55)]",0,1,-1.000,1.386,0.239,3510
"[(0.15, 0.16), (0.3, 0.31), (0.53, 0.54)]",0,1,-1.000,1.386,0.239,3509
"[(0.15, 0.16), (0.31, 0.32), (0.53, 0.54)]",1,0,1.000,1.386,0.239,3508
"[(0.15, 0.16), (0.31, 0.32), (0.52, 0.53)]",2,2,0.000,-0.000,1.000,3507
"[(0.15, 0.16), (0.32, 0.33), (0.52, 0.53)]",1,1,0.000,-0.000,1.000,3506
"[(0.15, 0.16), (0.32, 0.33), (0.51, 0.52)]",0,2,-1.000,2.773,0.096,3505
"[(0.15, 0.16), (0.33, 0.34), (0.51, 0.52)]",1,0,1.000,1.386,0.239,3504
"[(0.15, 0.16), (0.33, 0.34), (0.5, 0.51)]",3,1,0.500,1.046,0.306,3503
"[(0.15, 0.16), (0.34, 0.35), (0.5, 0.51)]",1,1,0.000,-0.000,1.000,3502
"[(0.15, 0.16), (0.34, 0.35), (0.49, 0.5)]",1,0,1.000,1.386,0.239,3501
"[(0.15, 0.16), (0.35, 0.36), (0.49, 0.5)]",0,1,-1.000,1.386,0.239,3500
"[(0.15, 0.16), (0.35, 0.36), (0.48, 0.49)]",1,0,1.000,1.386,0.239,3499
"[(0.15, 0.16), (0.36, 0.37), (0.48, 0.49)]",0,2,-1.000,2.773,0.096,3498
"[(0.15, 0.16), (0.36, 0.37), (0.47, 0.48)]",1,1,0.000,-0.000,1.000,3497
"[(0.15, 0.16), (0.37, 0.38), (0.47, 0.48)]",2,1,0.333,0.340,0.560,3496
"[(0.15, 0.16), (0.37, 0.38), (0.46, 0.47)]",0,1,-1.000,1.386,0.239,3495
"[(0.15, 0.16), (0.38, 0.39), (0.46, 0.47)]",0,1,-1.000,1.386,0.239,3494
"[(0.15, 0.16), (0.38, 0.39), (0.45, 0.46)]",1,3,-0.500,1.046,0.306,3493
"[(0.15, 0.16), (0.39, 0.4), (0.45, 0.46)]",3,1,0.500,1.046,0.306,3492
"[(0.15, 0.16), (0.39, 0.4), (0.44, 0.45)]",0,2,-1.000,2.773,0.096,3491
"[(0.15, 0.16), (0.4, 0.41), (0.44, 0.45)]",1,2,-0.333,0.340,0.560,3490
"[(0.15, 0.16), (0.4, 0.41), (0.43, 0.44)]",1,0,1.000,1.386,0.239,3489
"[(0.15, 0.16), (0.41, 0.42), (0.43, 0.44)]",0,0,,,,3488
"[(0.15, 0.16), (0.41, 0.42), (0.42, 0.43)]",0,0,,,,3487
"[(0.16, 0.17), (0.0, 0.01), (0.83, 0.84)]",0,0,,,,3486
"[(0.16, 0.17), (0.0, 0.01), (0.82, 0.83)]",0,0,,,,3485
"[(0.16, 0.17), (0.01, 0.02), (0.82, 0.83)]",1,0,1.000,1.386,0.239,3484
"[(0.16, 0.17), (0.01, 0.02), (0.81, 0.82)]",0,0,,,,3483
"[(0.16, 0.17), (0.02, 0.03), (0.81, 0.82)]",0,0,,,,3482
"[(0.16, 0.17), (0.02, 0.03), (0.8, 0.81)]",0,0,,,,3481
"[(0.16, 0.17), (0.03, 0.04), (0.8, 0.81)]",1,0,1.000,1.386,0.239,3480
"[(0.16, 0.17), (0.03, 0.04), (0.79, 0.8)]",1,0,1.000,1.386,0.239,3479
"[(0.16, 0.17), (0.04, 0.05), (0.79, 0.8)]",0,0,,,,3478
"[(0.16, 0.17), (0.04, 0.05), (0.78, 0.79)]",2,1,0.333,0.340,0.560,3477
